timestamp,station_id,temperature,humidity,pressure
2019-01-01 00:40:00,USS0006J03S,-21.5,75.3,1013.76
2019-01-01 00:40:00,USS0008M07S,-22.01,74.6,1013.64
2019-01-01 00:40:00,USS0011G01S,-17.84,74.6,1013.62
2019-01-01 00:40:00,USS0011G06S,-16.57,73.6,1013.77
2019-01-01 00:40:00,USS0013D26S,-14.02,75.1,1013.62
2019-01-01 00:40:00,USS0014C04S,-11.15,73.8,1013.86
2019-01-01 00:40:00,USS0014F03S,-14.93,74.3,1013.76
2019-01-01 00:50:00,USC00419361,1.83,74.1,1013.66
2019-01-01 00:50:00,USC00421168,-11.37,74.3,1013.58
2019-01-01 00:50:00,USC00426053,17.88,74.4,1013.64
2019-01-01 00:50:00,USC00426568,17.81,73.8,1013.67
2019-01-01 00:50:00,USC00455704,-2.84,74.1,1013.91
2019-01-01 00:50:00,USC00470645,-11.28,73.8,1013.63
2019-01-01 00:50:00,USC00477118,17.65,74.2,1013.59
2019-01-01 00:50:00,USC00509314,-10.96,74.7,1013.68
2019-01-01 00:50:00,USR0000ABRO,18.01,74.3,1013.64
2019-01-01 00:50:00,USR0000AHOW,17.98,75.0,1013.74
2019-01-01 00:50:00,USR0000CCAS,17.92,73.7,1013.69
2019-01-01 00:50:00,USC00487810,17.9,74.2,1013.87
2019-01-01 00:50:00,USR0000CFIV,17.86,74.3,1013.7
2019-01-01 00:50:00,USR0000CHAS,17.91,73.9,1013.66
2019-01-01 00:50:00,USR0000MMAR,17.94,73.7,1013.85
2019-01-01 00:50:00,USR0000TLEW,17.85,74.3,1013.61
2019-01-01 00:50:00,USR0000TSBS,17.69,73.8,1013.82
2019-01-01 00:50:00,USS0006J03S,-21.55,74.5,1013.65
2019-01-01 00:50:00,USS0008M07S,-21.7,74.8,1013.64
2019-01-01 00:50:00,USS0011G01S,-17.87,74.2,1013.8
2019-01-01 00:50:00,USS0011G06S,-16.43,73.9,1013.82
2019-01-01 00:50:00,USS0013D26S,-14.16,73.8,1013.67
2019-01-01 00:50:00,USS0014C04S,-11.01,75.2,1013.56
2019-01-01 00:50:00,USS0014F03S,-14.84,74.3,1013.53
2019-01-01 01:00:00,USC00419361,1.85,73.8,1013.64
2019-01-01 01:00:00,USC00421168,-11.14,73.8,1013.63
2019-01-01 01:00:00,USC00426053,17.95,74.4,1013.49
2019-01-01 01:00:00,USC00426568,18.04,74.6,1013.49
2019-01-01 01:00:00,USC00455704,-2.4,73.2,1013.73
2019-01-01 01:00:00,USC00470645,-10.93,74.1,1013.73
2019-01-01 01:00:00,USC00477118,18.26,74.6,1013.61
2019-01-01 01:00:00,USC00509314,-10.66,73.5,1013.69
2019-01-01 01:00:00,USR0000ABRO,18.25,74.8,1013.65
2019-01-01 01:00:00,USR0000AHOW,17.9,73.5,1013.66
2019-01-01 01:00:00,USR0000CCAS,18.03,73.8,1013.7
2019-01-01 01:00:00,USC00487810,18.3,72.8,1013.68
2019-01-01 01:00:00,USR0000CFIV,18.15,73.8,1013.73
2019-01-01 01:00:00,USR0000CHAS,17.9,74.0,1013.74
2019-01-01 01:00:00,USR0000MMAR,17.94,74.4,1013.64
2019-01-01 01:00:00,USR0000TLEW,17.96,73.9,1013.52
2019-01-01 01:00:00,USR0000TSBS,17.98,74.4,1013.5
2019-01-01 01:00:00,USS0006J03S,-21.2,74.5,1013.59
2019-01-01 01:00:00,USS0008M07S,-21.52,74.5,1013.74
2019-01-01 01:00:00,USS0011G01S,-17.47,73.1,1013.61
2019-01-01 01:00:00,USS0011G06S,-16.37,73.5,1013.72
2019-01-01 01:00:00,USS0013D26S,-13.68,74.9,1013.7
2019-01-01 01:00:00,USS0014C04S,-11.04,74.3,1013.59
2019-01-01 01:00:00,USS0014F03S,-14.16,74.0,1013.68
2019-01-01 01:10:00,USC00419361,2.11,74.1,1013.45
2019-01-01 01:10:00,USC00421168,-11.27,74.1,1013.61
2019-01-01 01:10:00,USC00426053,18.23,73.4,1013.69
2019-01-01 01:10:00,USC00426568,18.47,74.2,1013.59
2019-01-01 01:10:00,USC00455704,-2.37,73.8,1013.61
2019-01-01 01:10:00,USC00470645,-11.12,74.0,1013.68
2019-01-01 01:10:00,USC00477118,17.94,73.0,1013.55
2019-01-01 01:10:00,USC00509314,-10.61,73.1,1013.78
2019-01-01 01:10:00,USR0000ABRO,18.18,73.9,1013.6
2019-01-01 01:10:00,USR0000AHOW,18.19,74.1,1013.71
2019-01-01 01:10:00,USR0000CCAS,18.32,73.4,1013.66
2019-01-01 01:10:00,USC00487810,18.26,73.8,1013.55
2019-01-01 01:10:00,USR0000CFIV,18.2,73.6,1013.66
2019-01-01 01:10:00,USR0000CHAS,18.21,73.3,1013.58
2019-01-01 01:10:00,USR0000MMAR,18.24,73.4,1013.54
2019-01-01 01:10:00,USR0000TLEW,18.27,74.4,1013.66
2019-01-01 01:10:00,USR0000TSBS,18.26,73.8,1013.49
2019-01-01 01:10:00,USS0006J03S,-21.09,73.9,1013.71
2019-01-01 01:10:00,USS0008M07S,-21.56,73.6,1013.61
2019-01-01 01:10:00,USS0011G01S,-17.57,73.1,1013.57
2019-01-01 01:10:00,USS0011G06S,-16.31,73.6,1013.68
2019-01-01 01:10:00,USS0013D26S,-13.65,73.5,1013.51
2019-01-01 01:10:00,USS0014C04S,-11.02,73.9,1013.39
2019-01-01 01:10:00,USS0014F03S,-14.53,73.8,1013.84
2019-01-01 01:20:00,USC00419361,2.22,73.6,1013.63
2019-01-01 01:20:00,USC00421168,-10.9,74.3,1013.39
2019-01-01 01:20:00,USC00426053,18.42,73.0,1013.54
2019-01-01 01:20:00,USC00426568,18.04,73.0,1013.73
2019-01-01 01:20:00,USC00455704,-2.25,72.8,1013.37
2019-01-01 01:20:00,USC00470645,-10.48,73.6,1013.87
2019-01-01 01:20:00,USC00477118,18.25,73.4,1013.45
2019-01-01 01:20:00,USC00509314,-10.65,73.7,1013.55
2019-01-01 01:20:00,USR0000ABRO,18.31,73.4,1013.78
2019-01-01 01:20:00,USR0000AHOW,18.33,73.2,1013.61
2019-01-01 01:20:00,USR0000CCAS,17.97,73.4,1013.63
2019-01-01 01:20:00,USC00487810,18.51,73.4,1013.52
2019-01-01 01:20:00,USR0000CFIV,18.38,73.5,1013.6
2019-01-01 01:20:00,USR0000CHAS,18.39,73.0,1013.76
2019-01-01 01:20:00,USR0000MMAR,18.18,74.8,1013.6
2019-01-01 01:20:00,USR0000TLEW,18.42,72.9,1013.69
2019-01-01 01:20:00,USR0000TSBS,18.25,74.3,1013.56
2019-01-01 01:20:00,USS0006J03S,-21.05,72.4,1013.74
2019-01-01 01:20:00,USS0008M07S,-21.27,73.7,1013.61
2019-01-01 01:20:00,USS0011G01S,-17.19,73.4,1013.48
2019-01-01 01:20:00,USS0011G06S,-15.72,73.9,1013.72
2019-01-01 01:20:00,USS0013D26S,-13.5,74.0,1013.76
2019-01-01 01:20:00,USS0014C04S,-10.55,73.7,1013.51
2019-01-01 01:20:00,USS0014F03S,-14.15,73.0,1013.63
2019-01-01 01:30:00,USC00419361,2.64,73.1,1013.56
2019-01-01 01:30:00,USC00421168,-10.85,72.5,1013.53
2019-01-01 01:30:00,USC00426053,18.49,73.2,1013.72
2019-01-01 01:30:00,USC00426568,18.51,72.9,1013.46
2019-01-01 01:30:00,USC00455704,-2.44,72.9,1013.57
2019-01-01 01:30:00,USC00470645,-10.59,73.7,1013.67
2019-01-01 01:30:00,USC00477118,18.55,73.3,1013.71
2019-01-01 01:30:00,USC00509314,-10.42,72.9,1013.48
2019-01-01 01:30:00,USR0000ABRO,18.53,73.5,1013.42
2019-01-01 01:30:00,USR0000AHOW,18.32,72.8,1013.68
2019-01-01 01:30:00,USR0000CCAS,18.28,72.7,1013.56
2019-01-01 01:30:00,USC00487810,18.58,72.4,1013.57
2019-01-01 01:30:00,USR0000CFIV,18.6,73.8,1013.44
2019-01-01 01:30:00,USR0000CHAS,18.48,72.9,1013.59
2019-01-01 01:30:00,USR0000MMAR,18.28,72.9,1013.63
2019-01-01 01:30:00,USR0000TLEW,18.53,73.6,1013.53
2019-01-01 01:30:00,USR0000TSBS,18.54,73.1,1013.53
2019-01-01 01:30:00,USS0006J03S,-20.81,72.5,1013.49
2019-01-01 01:30:00,USS0008M07S,-20.86,72.3,1013.5
2019-01-01 01:30:00,USS0011G01S,-16.84,72.8,1013.59
2019-01-01 01:30:00,USS0011G06S,-16.05,73.5,1013.63
2019-01-01 01:30:00,USS0013D26S,-13.47,73.6,1013.56
2019-01-01 01:30:00,USS0014C04S,-10.27,73.2,1013.52
2019-01-01 01:30:00,USS0014F03S,-14.0,72.9,1013.64
2019-01-01 01:40:00,USC00419361,2.3,73.0,1013.6
2019-01-01 01:40:00,USC00421168,-10.55,73.0,1013.45
2019-01-01 01:40:00,USC00426053,18.54,72.7,1013.46
2019-01-01 01:40:00,USC00426568,18.73,74.2,1013.61
2019-01-01 01:40:00,USC00455704,-2.01,72.3,1013.49
2019-01-01 01:40:00,USC00470645,-10.41,72.2,1013.55
2019-01-01 01:40:00,USC00477118,18.66,73.1,1013.63
2019-01-01 01:40:00,USC00509314,-10.32,73.4,1013.43
2019-01-01 01:40:00,USR0000ABRO,18.64,73.0,1013.63
2019-01-01 01:40:00,USR0000AHOW,18.66,73.5,1013.42
2019-01-01 01:40:00,USR0000CCAS,18.72,73.8,1013.45
2019-01-01 01:40:00,USC00487810,18.72,72.7,1013.44
2019-01-01 01:40:00,USR0000CFIV,18.74,72.2,1013.64
2019-01-01 01:40:00,USR0000CHAS,18.4,73.2,1013.52
2019-01-01 01:40:00,USR0000MMAR,18.84,73.3,1013.34
2019-01-01 01:40:00,USR0000TLEW,18.46,72.6,1013.55
2019-01-01 01:40:00,USR0000TSBS,18.61,71.9,1013.36
2019-01-01 01:40:00,USS0006J03S,-20.61,72.7,1013.44
2019-01-01 01:40:00,USS0008M07S,-21.06,73.4,1013.46
2019-01-01 01:40:00,USS0011G01S,-16.83,72.8,1013.61
2019-01-01 01:40:00,USS0011G06S,-15.64,72.5,1013.35
2019-01-01 01:40:00,USS0013D26S,-13.18,72.7,1013.51
2019-01-01 01:40:00,USS0014C04S,-10.15,72.3,1013.4
2019-01-01 01:40:00,USS0014F03S,-13.95,73.5,1013.54
2019-01-01 01:50:00,USC00419361,2.79,72.1,1013.44
2019-01-01 01:50:00,USC00421168,-10.79,72.3,1013.33
2019-01-01 01:50:00,USC00426053,18.83,72.7,1013.64
2019-01-01 01:50:00,USC00426568,18.88,73.3,1013.48
2019-01-01 01:50:00,USC00455704,-1.71,71.9,1013.38
2019-01-01 01:50:00,USC00470645,-10.15,72.7,1013.51
2019-01-01 01:50:00,USC00477118,18.67,72.1,1013.4
2019-01-01 01:50:00,USC00509314,-9.91,73.1,1013.65
2019-01-01 01:50:00,USR0000ABRO,18.6,72.2,1013.48
2019-01-01 01:50:00,USR0000AHOW,18.62,72.1,1013.46
2019-01-01 01:50:00,USR0000CCAS,18.74,72.5,1013.4
2019-01-01 01:50:00,USC00487810,18.56,73.1,1013.51
2019-01-01 01:50:00,USR0000CFIV,18.54,73.2,1013.62
2019-01-01 01:50:00,USR0000CHAS,18.74,73.2,1013.56
2019-01-01 01:50:00,USR0000MMAR,19.05,72.3,1013.44
2019-01-01 01:50:00,USR0000TLEW,18.62,72.8,1013.51
2019-01-01 01:50:00,USR0000TSBS,18.92,71.8,1013.55
2019-01-01 01:50:00,USS0006J03S,-20.45,72.6,1013.65
2019-01-01 01:50:00,USS0008M07S,-20.76,72.2,1013.52
2019-01-01 01:50:00,USS0011G01S,-16.64,71.9,1013.62
2019-01-01 01:50:00,USS0011G06S,-15.31,72.7,1013.57
2019-01-01 01:50:00,USS0013D26S,-13.09,72.2,1013.38
2019-01-01 01:50:00,USS0014C04S,-9.77,71.8,1013.41
2019-01-01 01:50:00,USS0014F03S,-13.93,71.6,1013.41
2019-01-01 02:00:00,USC00419361,2.86,71.5,1013.34
2019-01-01 02:00:00,USC00421168,-10.32,72.0,1013.44
2019-01-01 02:00:00,USC00426053,18.83,71.7,1013.47
2019-01-01 02:00:00,USC00426568,19.23,71.7,1013.33
2019-01-01 02:00:00,USC00455704,-1.78,71.7,1013.63
2019-01-01 02:00:00,USC00470645,-10.14,72.0,1013.46
2019-01-01 02:00:00,USC00477118,18.73,72.4,1013.62
2019-01-01 02:00:00,USC00509314,-9.82,72.3,1013.47
2019-01-01 02:00:00,USR0000ABRO,19.21,72.2,1013.43
2019-01-01 02:00:00,USR0000AHOW,18.89,71.8,1013.51
2019-01-01 02:00:00,USR0000CCAS,19.08,72.0,1013.28
2019-01-01 02:00:00,USC00487810,19.07,71.0,1013.51
2019-01-01 02:00:00,USR0000CFIV,19.18,72.2,1013.56
2019-01-01 02:00:00,USR0000CHAS,19.03,72.4,1013.4
2019-01-01 02:00:00,USR0000MMAR,19.07,72.3,1013.47
2019-01-01 02:00:00,USR0000TLEW,18.9,71.8,1013.42
2019-01-01 02:00:00,USR0000TSBS,18.82,71.4,1013.4
2019-01-01 02:00:00,USS0006J03S,-20.28,72.1,1013.39
2019-01-01 02:00:00,USS0008M07S,-20.62,72.4,1013.56
2019-01-01 02:00:00,USS0011G01S,-16.56,72.8,1013.38
2019-01-01 02:00:00,USS0011G06S,-14.98,71.4,1013.43
2019-01-01 02:00:00,USS0013D26S,-12.78,72.2,1013.61
2019-01-01 02:00:00,USS0014C04S,-10.09,71.4,1013.35
2019-01-01 02:00:00,USS0014F03S,-13.22,72.1,1013.51
2019-01-01 02:10:00,USC00419361,2.89,71.5,1013.39
2019-01-01 02:10:00,USC00421168,-10.4,71.8,1013.64
2019-01-01 02:10:00,USC00426053,18.98,71.7,1013.51
2019-01-01 02:10:00,USC00426568,19.47,72.0,1013.23
2019-01-01 02:10:00,USC00455704,-1.22,72.5,1013.31
2019-01-01 02:10:00,USC00470645,-9.74,72.0,1013.47
2019-01-01 02:10:00,USC00477118,19.0,72.0,1013.47
2019-01-01 02:10:00,USC00509314,-9.84,71.1,1013.44
2019-01-01 02:10:00,USR0000ABRO,19.19,72.2,1013.56
2019-01-01 02:10:00,USR0000AHOW,19.09,72.7,1013.45
2019-01-01 02:10:00,USR0000CCAS,18.8,71.2,1013.31
2019-01-01 02:10:00,USC00487810,19.37,71.2,1013.47
2019-01-01 02:10:00,USR0000CFIV,19.24,71.6,1013.18
2019-01-01 02:10:00,USR0000CHAS,19.28,71.4,1013.52
2019-01-01 02:10:00,USR0000MMAR,19.51,71.7,1013.41
2019-01-01 02:10:00,USR0000TLEW,19.13,71.5,1013.63
2019-01-01 02:10:00,USR0000TSBS,18.96,71.8,1013.47
2019-01-01 02:10:00,USS0006J03S,-20.07,71.5,1013.45
2019-01-01 02:10:00,USS0008M07S,-20.02,71.9,1013.54
2019-01-01 02:10:00,USS0011G01S,-16.58,71.2,1013.56
2019-01-01 02:10:00,USS0011G06S,-15.15,71.2,1013.53
2019-01-01 02:10:00,USS0013D26S,-12.85,71.6,1013.65
2019-01-01 02:10:00,USS0014C04S,-10.07,71.6,1013.56
2019-01-01 02:10:00,USS0014F03S,-13.55,72.1,1013.33
2019-01-01 02:20:00,USC00419361,2.96,71.6,1013.51
2019-01-01 02:20:00,USC00421168,-10.25,71.8,1013.25
2019-01-01 02:20:00,USC00426053,19.32,70.9,1013.4
2019-01-01 02:20:00,USC00426568,19.39,71.7,1013.47
2019-01-01 02:20:00,USC00455704,-1.09,71.9,1013.34
2019-01-01 02:20:00,USC00470645,-9.75,71.4,1013.43
2019-01-01 02:20:00,USC00477118,19.36,70.7,1013.33
2019-01-01 02:20:00,USC00509314,-9.4,71.2,1013.32
2019-01-01 02:20:00,USR0000ABRO,19.16,71.2,1013.44
2019-01-01 02:20:00,USR0000AHOW,19.32,72.1,1013.4
2019-01-01 02:20:00,USR0000CCAS,19.37,72.3,1013.28
2019-01-01 02:20:00,USC00487810,19.23,71.3,1013.48
2019-01-01 02:20:00,USR0000CFIV,19.2,71.4,1013.46
2019-01-01 02:20:00,USR0000CHAS,19.02,70.7,1013.26
2019-01-01 02:20:00,USR0000MMAR,19.21,70.7,1013.37
2019-01-01 02:20:00,USR0000TLEW,19.36,72.0,1013.31
2019-01-01 02:20:00,USR0000TSBS,19.5,71.2,1013.41
2019-01-01 02:20:00,USS0006J03S,-19.71,71.1,1013.53
2019-01-01 02:20:00,USS0008M07S,-20.3,72.4,1013.3
2019-01-01 02:20:00,USS0011G01S,-16.36,71.0,1013.47
2019-01-01 02:20:00,USS0011G06S,-15.09,71.9,1013.35
2019-01-01 02:20:00,USS0013D26S,-12.46,71.4,1013.29
2019-01-01 02:20:00,USS0014C04S,-9.6,71.1,1013.5
2019-01-01 02:20:00,USS0014F03S,-13.35,70.8,1013.4
2019-01-01 02:30:00,USC00419361,3.45,71.2,1013.46
2019-01-01 02:30:00,USC00421168,-10.07,72.0,1013.27
2019-01-01 02:30:00,USC00426053,19.33,71.1,1013.39
2019-01-01 02:30:00,USC00426568,19.48,71.3,1013.34
2019-01-01 02:30:00,USC00455704,-1.5,70.7,1013.19
2019-01-01 02:30:00,USC00470645,-9.35,70.8,1013.2
2019-01-01 02:30:00,USC00477118,19.66,71.1,1013.31
2019-01-01 02:30:00,USC00509314,-9.39,71.6,1013.52
2019-01-01 02:30:00,USR0000ABRO,19.57,70.1,1013.47
2019-01-01 02:30:00,USR0000AHOW,19.38,70.8,1013.41
2019-01-01 02:30:00,USR0000CCAS,19.28,70.2,1013.34
2019-01-01 02:30:00,USC00487810,19.37,70.8,1013.25
2019-01-01 02:30:00,USR0000CFIV,19.26,71.2,1013.38
2019-01-01 02:30:00,USR0000CHAS,19.49,71.6,1013.33
2019-01-01 02:30:00,USR0000MMAR,19.42,70.9,1013.1
2019-01-01 02:30:00,USR0000TLEW,19.47,71.2,1013.38
2019-01-01 02:30:00,USR0000TSBS,19.43,71.6,1013.42
2019-01-01 02:30:00,USS0006J03S,-19.66,70.4,1013.31
2019-01-01 02:30:00,USS0008M07S,-20.02,71.5,1013.44
2019-01-01 02:30:00,USS0011G01S,-16.06,71.3,1013.32
2019-01-01 02:30:00,USS0011G06S,-14.93,70.7,1013.19
2019-01-01 02:30:00,USS0013D26S,-12.4,71.4,1013.21
2019-01-01 02:30:00,USS0014C04S,-9.27,71.5,1013.29
2019-01-01 02:30:00,USS0014F03S,-13.0,70.4,1013.35
2019-01-01 02:40:00,USC00419361,3.62,70.4,1013.23
2019-01-01 02:40:00,USC00421168,-9.68,71.0,1013.29
2019-01-01 02:40:00,USC00426053,19.81,71.4,1013.35
2019-01-01 02:40:00,USC00426568,19.69,71.1,1013.22
2019-01-01 02:40:00,USC00455704,-0.94,70.1,1013.43
2019-01-01 02:40:00,USC00470645,-9.16,71.3,1013.36
2019-01-01 02:40:00,USC00477118,19.84,70.3,1013.16
2019-01-01 02:40:00,USC00509314,-9.09,71.3,1013.47
2019-01-01 02:40:00,USR0000ABRO,19.6,70.1,1013.44
2019-01-01 02:40:00,USR0000AHOW,19.63,70.5,1013.37
2019-01-01 02:40:00,USR0000CCAS,19.83,71.1,1013.29
2019-01-01 02:40:00,USC00487810,19.98,70.7,1013.4
2019-01-01 02:40:00,USR0000CFIV,19.6,70.1,1013.27
2019-01-01 02:40:00,USR0000CHAS,19.36,70.0,1013.39
2019-01-01 02:40:00,USR0000MMAR,19.85,70.9,1013.21
2019-01-01 02:40:00,USR0000TLEW,19.35,71.1,1013.19
2019-01-01 02:40:00,USR0000TSBS,19.51,71.3,1013.34
2019-01-01 02:40:00,USS0006J03S,-19.69,70.1,1013.49
2019-01-01 02:40:00,USS0008M07S,-20.14,70.1,1013.23
2019-01-01 02:40:00,USS0011G01S,-15.98,70.0,1013.16
2019-01-01 02:40:00,USS0011G06S,-14.56,70.7,1013.41
2019-01-01 02:40:00,USS0013D26S,-12.18,70.6,1013.33
2019-01-01 02:40:00,USS0014C04S,-9.38,70.3,1013.45
2019-01-01 02:40:00,USS0014F03S,-12.84,70.0,1013.45
2019-01-01 02:50:00,USC00419361,3.58,70.2,1013.34
2019-01-01 02:50:00,USC00421168,-9.39,70.1,1013.29
